1016;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Женская консультация № 18»
1017;"Муниципальное бюджетное учреждение здравоохранения ""Детская городская поликлиника №4 города Ростова-на-Дону"""
1018;Государственное бюджетное учреждение здравоохранения Пермского края «Городская детская клиническая поликлиника № 5»
1019;федеральное государственное бюджетное учреждение «Федеральный         центр сердечно-сосудистой хирургии» Министерства здравоохранения              Российской Федерации (г. Челябинск)
1020;бюджетное учреждение здравоохранения Удмуртской Республики «Республиканская клиническая инфекционная  больница Министерства здравоохранения Удмуртской Республики»
1021;Федеральное государственное бюджетное учреждение здравоохранения «Клиническая больница № 81 Федерального медико-биологического агентства»
1022;Федеральное государственное бюджетное учреждение «Санкт-Петербургский научно-практический центр медико-социальной экспертизы, протезирования и реабилитации инвалидов им. Г.А. Альбрехта» Министерства труда  и социальной защиты Российской Федерации
1024;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 46 Департамента здравоохранения города Москвы»
1025;"Государственное автономное учреждение здравоохранения ""Детская городская поликлиника №2"" г.Казани"
1026;Общество с ограниченной ответственностью «Санавита»
1027;"Санкт-Петербургское государственное бюджетное учреждение здравоохранения ""Центр планирования семьи и репродукции"""
1030;Государственное бюджетное учреждение здравоохранения Республиканский кардиологический центр
1031;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 86 Департамента здравоохранения города Москвы"""
1032;Негосударственное учреждение здравоохранения «Отделенческая клиническая больница на станции Волгоград-1 открытого акционерного общества «Российские железные дороги»
1033;Общество с ограниченной ответственностью «Первая линия»
1034;Государственное бюджетное учреждение здравоохранения Ленинградской области «Ломоносовская межрайонная больница им. И.Н. Юдченко»
1035;Акционерное общество «Центр семейной медицины»
1036;Федеральное государственное бюджетное научное учреждение «Восточно-Сибирский институт медико–экологических исследований»
1037;"Общество с ограниченной ответственностью""ДИАГНОСТИКА И ВАКЦИНЫ"""
1038;Общество с ограниченной ответственностью «Гемодиализный центр Красноярск»
1039;Государственное бюджетное учреждение здравоохранения Пермского края «Ордена «Знак Почёта» Пермская краевая клиническая больница»
1040;государственное бюджетное учреждение здравоохранения «Оренбургская областная клиническая психиатрическая больница № 1»
1041;Общество с ограниченной ответственностью «Нефролайн-Новосибирск»
1042;Общество с ограниченной ответственностью «Клиника «СтоЛет»
1043;Государственное бюджетное учреждение здравоохранения Тверской области «Областной клинический лечебно-реабилитационный центр»
1044;Государственное  бюджетное учреждение здравоохранения Тверской области «Клиническая детская больница № 2»
1045;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 110 департамента здравоохранения города Москвы"""
1046;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница № 24 Департамента здравоохранения города Москвы»
1047;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Городская туберкулезная больница № 2»
1048;"Общество с ограниченной ответственностью ""Центр медицинской косметологии и здоровья"""
1050;"Общество с ограниченной ответственностью ""Клиника ""Аллергомед"""
1051;Общество с ограниченной ответственностью «МОНИКА»
1053;Государственное автономное учреждение здравоохранения «Республиканский клинический противотуберкулезный диспансер»
1055;Муниципальное бюджетное учреждение здравоохранения Детская поликлиника № 5 городского округа город Уфа Республики Башкортостан
1056;Общество с ограниченной ответственностью «ЭпиЦентр-Саратов»
1057;Муниципальное бюджетное учреждение здравоохранения «Химкинская Центральная клиническая больница»
1059;КРЫМСКОЕ РЕСПУБЛИКАНСКОЕ УЧРЕЖДЕНИЕ «НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ФИЗИЧЕСКИХ МЕТОДОВ ЛЕЧЕНИЯ И МЕДИЦИНСКОЙ КЛИМАТОЛОГИИ ИМ. И.М. СЕЧЕНОВА»
1060;Федеральное государственное бюджетное учреждение здравоохранения Больница Научного центра Российской академии наук в Черноголовке
1061;Федеральное государственное бюджетное учреждение «Сибирский федеральный научно-клинический центр Федерального медико-биологического агентства»
1062;государственное бюджетное учреждение здравоохранения Республики Башкортостан Больница скорой медицинской помощи города Уфа
1063;Государственное  бюджетное учреждение Республики Марий Эл «Поликлиника № 2 г. Йошкар-Олы»
1064;"государственное бюджетное учреждение здравоохранения Ставропольского края ""Краевая детская клиническая больница"""
1065;"Государственное учреждение здравоохранения ""Энгельсская психиатрическая больница"" министерства здравоохранения Саратовской области"
1067;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Городская поликлиника № 100 Невского района                 Санкт-Петербурга»
1068;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 133 Департамента здравоохраенения города Москвы"""
1069;государственное учреждение здравоохранения «Саратовская городская клиническая больница № 5»
1070;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «АЛЬЯНС БИОМЕДИКАЛ-УРАЛЬСКАЯ ГРУППА»
1071;"Общество с ограниченной ответственностью ""Научно-производственная Фирма ""ХЕЛИКС"""
1072;Общество с ограниченной ответственностью «Центр восстановительной медицины и реабилитации «ПИГМАЛИОН»
1073;Общество с ограниченной ответственностью «Медицинский центр «Здоровая семья»
1074;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени В.П. Демихова Департамента здравоохранения города Москвы»
1075;Общество с ограниченной ответственностью «ИНВИТРО СПб»
1076;Общество с ограниченной ответственностью «Клиника профессора Пасман»
1077;"Акционерное общество ""Научный центр персонализированной медицины"""
1078;государственное бюджетное учреждение здравоохранения «Приморский краевой противотуберкулезный диспансер»
1079;"государственное бюджетное учреждение здравоохранения ""Областной Центр по профилактике и борьбе со СПИДом и инфекционными заболеваниями"""
1080;государственное бюджетное учреждение здравоохранения Новосибирской области «Городская клиническая больница № 35»
1082;Государственное автономное учреждение здравоохранения «Городская поликлиника № 10» г. Казани
1083;Общество с ограниченной ответственностью «Ивановская клиника офтальмохирургии»
1084;"Государственное бюджетное учреждение здравоохранения Нижегородской области ""Детская городская поликлиника №39 Советского района г. Нижнего Новгорода"""
1085;Государственное бюджетное учреждение здравоохранения города Москвы «Морозовская детская городская клиническая больница Департамента здравоохранения города Москвы»
1086;Государственное бюджетное учреждение здравоохранения города Москвы «Диагностический клинический центр № 1 Департамента здравоохранения города Москвы»
1087;Автономная некоммерческая медицинская организация «Ставропольский краевой клинический консультативно-диагностический центр»
1088;Общество с ограниченной ответственностью «ИНВИТРО - Урал»
1090;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница № 67 имени Л.А. Ворохобова Департамента здравоохранения города Москвы»
1091;"Общество с ограниченной ответственностью ""Региональный Медико-Диагностический Центр"""
1092;"Общество с ограниченной ответственностью ""Поликлиника частных охранников и детективов"""
1093;"Общество с ограниченной ответственностью ""НОВЕЛЛА-К"""
1094;Акционерное общество Медицинский центр «АВИЦЕННА»
1095;Федеральное государственное бюджетное научное учреждение «Научно-исследовательский институт медицины труда имени академика                        Н.Ф. Измерова»
1096;областное государственное автономное учреждение здравоохранения «Детская больница № 1»
1097;государственное учреждение здравоохранения «Центральная городская клиническая больница г. Ульяновска»
1099;Негосударственное учреждение здравоохранения «Дорожная клиническая больница открытого акционерного общества «Российские железные дороги»
1100;Общество с ограниченной ответственностью «Городской центр неврологии и лечения боли»
1101;Общество с ограниченной ответственностью «Научно-исследовательский центр Эко-безопасность»
1102;Областное бюджетное учреждение здравоохранения  «Курская клиническая психиатрическая больница»
1103;Государственное бюджетное учреждение здравоохранения города Москвы «Московский клинический научно-практический центр имени А.С. Логинова Департамента здравоохранения города Москвы»
1104;Акционерное общество «Современные медицинские технологии»
1105;Общество с ограниченной ответственностью «ВИТА»
1106;Общество с ограниченной ответственностью «Медицинский центр «Профессорская клиника»
1107;Общество с ограниченной ответственностью «ИНВИТРО - Самара»
1109;Крымское республиканское учреждение «Клиническая психиатрическая больница № 1»
1111;государственное бюджетное учреждение здравоохранения Владимирской области «Центр специализированной фтизиопульмонологической помощи»
1112;"Oбщество с ограниченной ответственностью ""ДЕТСКИЙ ГОСПИТАЛЬНЫЙ ЦЕНТР"""
1113;Общество с ограниченной ответственностью «Международный медицинский центр «ВРЕМЯ»
1114;Ассоциация «Региональный медицинский центр «Открытая медицина»
1115;бюджетное учреждение Ханты-Мансийского автономного округа - Югры «Сургутская городская клиническая больница»
1116;Государственное бюджетное учреждение здравоохранения Калужской области «Калужский областной клинический онкологический диспансер»
1117;Муниципальное автономное учреждение здравоохранения Ордена Знак Почета Городская клиническая больница № 8
1118;Общество с ограниченной ответственностью «Клиника доктора Филатова»
1119;Общество с ограниченной ответственностью «СтарМед»
1121;Государственное учреждение здравоохранения Ярославской области инфекционная клиническая больница № 1
1122;федеральное государственное бюджетное учреждение «Федеральный центр травматологии, ортопедии и эндопротезирования» Министерства здравоохранения Российской Федерации (г. Барнаул)
1123;Государственное казенное учреждение здравоохранения Ленинградской области  «Центр по профилактике и борьбе со СПИД и инфекционными заболеваниями»
1124;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Городская поликлиника № 43»
1126;Бюджетное учреждение Ханты-Мансийского автономного округа - Югры «Ханты-Мансийский клинический кожно-венерологический диспансер»
1128;Общество с ограниченной ответственностью «Клиники Чайка»
1129;Общество с ограниченной ответственностью «Чешский медицинский центр «Карловы вары»
1130;федеральное государственное бюджетное учреждение «Национальный медицинский исследовательский центр имени В.А. Алмазова» Министерства здравоохранения Российской Федерации
1131;Федеральное государственное бюджетное учреждение здравоохранения «Клиническая больница № 8 Федерального медико-биологического агентства»
1132;Государственное бюджетное учреждение здравоохранения города Москвы «Научно-исследовательский институт неотложной детской хирургии и травматологии» Департамента здравоохранения города Москвы
1133;"Государственное учреждение здравоохранения ""Саратовский областной кожно-венерологический диспансер"""
1134;"Государственное бюджетное учреждение здравоохранения Самарской области ""Самарская городская больница № 4"""
1135;федеральное государственное бюджетное учреждение «Национальный медицинский исследовательский центр радиологии» Министерства здравоохранения Российской Федерации
1136;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени А.К. Ерамишанцева Департамента здравоохранения города Москвы»
1137;Общество с ограниченной ответственностью «Медико-санитарная часть              № 157»
1138;Общество с ограниченной ответственностью «ЦЕНТР ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКИХ ТЕХНОЛОГИЙ»
1139;Общество с ограниченной ответственностью «Клиника Крови»
1140;Общество с ограниченной ответственностью «Медицинские Технологии»
1141;Общество с ограниченной ответственностью «ЭВИМЕД»
1143;Федеральное государственное бюджетное научное учреждение «Научный центр проблем здоровья семьи и репродукции человека»
1144;федеральное государственное бюджетное учреждение «Федеральный центр травматологии, ортопедии и эндопротезирования» Министерства здравоохранения Российской Федерации (г. Смоленск)
1145;Федеральное бюджетное учреждение здравоохранения «Лечебно-реабилитационный центр Министерства экономического развития Российской Федерации»
1146;Областное бюджетное учреждение здравоохранения «Городская клиническая больница № 3 г. Иванова»
1147;Областное бюджетное учреждение здравоохранения «Городская клиническая больница №4»
1148;государственное автономное учреждение здравоохранения Ярославской области «Клиническая больница № 9»
1149;Общество с ограниченной ответственностью «Многопрофильный медицинский центр «ДИАЛАЙН»
1150;Областное бюджетное учреждение здравоохранения «1-я городская клиническая больница»
1151;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Городская поликлиника № 27»
1152;Общество с ограниченной ответственностью «Кузляр»
1153;Общество с ограниченной ответственностью «Абсолют Мед»
1154;Общество с ограниченной ответственностью «ХИТ Клиника»
1155;Общество с ограниченной ответственностью «Медик Групп»
1156;Государственное бюджетное учреждение здравоохранения Нижегородской области «Станция скорой медицинской помощи г. Нижнего Новгорода»
1157;Областное бюджетное учреждение здравоохранения «Ивановский областной госпиталь для ветеранов войн»
1158;областное государственное автономное учреждение здравоохранения «МЕДСАНЧАСТЬ ИАПО»
1159;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская клиническая больница имени З.А. Башляевой Департамента здравоохранения города Москвы»
1160;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 3 Департамента здравоохранения города Москвы»
1161;Общество с ограниченной ответственностью «Аврора»
1162;Общество с ограниченной ответственностью «ЭКО центр»
1163;"Общество с ограниченной ответственностью ""Клиника ""МЕДИНЕФ"""
1164;"Частное медицинское учреждение ""Евромедсервис"""
1165;"Государственное бюджетное учреждение здравоохранения города Москвы ""Инфекционная клиническая больница № 1 Департамента здравоохранения города Москвы"""
1166;федеральное государственное бюджетное  учреждение «Главный военный клинический госпиталь имени академика Н.Н. Бурденко» Министерства обороны Российской Федерации
1167;Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский государственный университет имени М.В. Ломоносова»
1168;бюджетное учреждение Чувашской Республики «Республиканская станция скорой медицинской помощи» Министерства здравоохранения и социального развития Чувашской Республики
1169;краевое государственное бюджетное учреждение здравоохранения «Красноярский краевой клинический центр охраны материнства и детства»
1170;областное государственное автономное учреждение здравоохранения «Томский фтизиопульмонологический медицинский центр»
1171;государственное бюджетное учреждение здравоохранения Свердловской области «Свердловский областной онкологический диспансер»
1172;государственное бюджетное учреждение здравоохранения Новосибирской области «Клиническая консультативно-диагностическая поликлиника № 27»
1173;Государственное бюджетное учреждение здравоохранения Ленинградской области «Тосненская клиническая межрайонная больница»
1174;бюджетное учреждение здравоохранения Вологодской области «Вологодская областная детская  клиническая больница»
1175;бюджетное учреждение здравоохранения Омской области «Городской клинический перинатальный центр»
1176;"Государственное учреждение здравоохранения ""Тульский областной кожно-венерологический диспансер"""
1177;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Психоневрологический диспансер № 9 Невского района»
1178;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени С.С. Юдина Департамента здравоохранения города Москвы»
1179;Общество с ограниченной ответственностью «Клиника Кожных Болезней Пьера Волькенштейна»
1180;"Общество с ограниченной ответственностью ""Немецкий медицинский центр"""
1181;Общество с ограниченной ответственностью «Доктор К»
1182;Общество с ограниченной ответственностью «Аладея-Мед»                                (ООО «Аладея-Мед»)
1183;Общество с ограниченной ответственностью «К+К ИНВЕСТ»
1184;Общество с ограниченной ответственностью «Нейромед»
1185;Общество с ограниченной ответственностью «АрсВитэ Северо-Запад»
1186;Общество с ограниченной ответственностью Многопрофильная Медицинская Клиника «Антуриум» (ООО ММК «Антуриум»)
1187;Общество с ограниченной ответственностью «Медицинский Центр Азбука Здоровья»
1188;"Общество с ограниченной ответственностью ""АЛДИ"""
1189;федеральное государственное бюджетное учреждение «Национальный медицинский исследовательский центр психиатрии и наркологии имени                 В.П. Сербского» Министерства здравоохранения Российской Федерации
1190;бюджетное учреждение Чувашской Республики  «Президентский перинатальный центр» Министерства здравоохранения и социального развития Чувашской Республики
1191;государственное  бюджетное учреждение «Уфимский научно-исследовательский институт глазных болезней Академии наук Республики Башкортостан»
1192;Государственное бюджетное учреждение здравоохранения Республики Карелия «Республиканский центр по профилактике и борьбе со СПИД и инфекционными заболеваниями»
1193;краевое государственное бюджетное учреждение здравоохранения «Городская больница № 4, г. Барнаул»
1194;"Общество с ограниченной ответственностью ""Московская глазная клиника"""
1195;Общество с ограниченной ответственностью  «НИЖМЕДКЛИНИКА»
1196;Общество с ограниченной ответственностью  «Аврора Меди»
1197;Общество с ограниченной ответственностью «ЦЕНТР ПАЛЛИАТИВНОЙ МЕДИЦИНЫ-ДЕВИТА»
1198;Общество с ограниченной ответственностью Медицинский центр «АНГИО ЛАЙН»
1199;"Общество с ограниченной ответственностью Клиника ""Бессалар"". Центр клинических исследований"
1200;Общество с ограниченной ответственностью «ВитаМед»
1201;"Оздоровительный фонд ""МЕДИНЕФ"""
1202;государственное учреждение здравоохранения «Ульяновская областная детская клиническая больница имени политического и общественного деятеля Ю.Ф. Горячева»
1203;"Государственное учреждение здравоохранения Самарской области ""Тольяттинский городской противотуберкулезный диспансер"""
1204;государственное учреждение здравоохранения «Областной клинический кардиологический диспансер»
1205;Государственное бюджетное учреждение здравоохранения города Москвы «Научно-практический центр психического здоровья детей и подростков имени Г.Е. Сухаревой Департамента здравоохранения города Москвы»
1206;Общество с ограниченной ответственностью Медицинский Центр                  «Мир Здоровья»
1207;Общество с ограниченной ответственностью «Клинико-диагностический центр «Ультрамед»
1208;федеральное государственное бюджетное учреждение «Научно-исследовательский институт нейрохирургии имени академика                      Н.Н. Бурденко» Министерства здравоохранения Российской Федерации
1209;Федеральное государственное бюджетное научное учреждение «Научный центр неврологии»
1210;Кировское областное государственное бюджетное учреждение здравоохранения «Кировская инфекционная клиническая больница»
1211;Государственное бюджетное учреждение здравоохранения «Пензенская областная офтальмологическая больница»
1212;бюджетное учреждение здравоохранения Орловской области «Научно-клинический многопрофильный центр медицинской помощи матерям и детям имени З.И. Круглой»
1213;Общество с ограниченной ответственностью «Ярославский диализный центр»
1214;Общество с ограниченной ответственностью «Медицинский диагностический центр»
1215;Общество с ограниченной ответственностью «Столица-Медикэл»
1216;Общество с ограниченной ответственностью «Гранти-мед»
1217;Общество с ограниченной ответственностью «Центр аллергии и иммунологии»
1218;Общество с ограниченной ответственностью «Эпиона»
1219;Общество с ограниченной ответственностью «МДП-Медикал Групп»
1220;"федеральное государственное автономное образовательное учреждение высшего образования ""Казанский (Приволжский) федеральный университет"""
1221;"частное учреждение образовательная организация высшего образования ""Медицинский университет ""Реавиз"""
1222;Государственное бюджетное учреждение здравоохранения Республиканский клинический противотуберкулезный диспансер
1225;Муниципальное автономное учреждение «Детская городская клиническая больница № 9»
1226;Общество с ограниченной ответственностью Научно-исследовательский медицинский центр «Медика Менте»
1227;Общество с ограниченной ответственностью «Мед-Лидер»
1228;бюджетное учреждение здравоохранения Вологодской области «Вологодский областной онкологический диспансер»
1229;бюджетное учреждение здравоохранения Вологодской области «Вологодская городская поликлиника № 1»
1230;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени С.И. Спасокукоцкого Департамента здравоохранения города Москвы» (ГБУЗ «ГКБ                                им. С.И. Спасокукоцкого ДЗМ»)
1231;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Городская поликлиника № 54»
1232;Общество с ограниченной ответственностью «Династия»
1233;"Общество с ограниченной ответственностью ""Лаборатория ДД"""
1234;Общество с ограниченной ответственностью «Ангрис»
1235;Общество с ограниченной ответственностью «Экология здоровья»
1236;Общество с ограниченной ответственностью «Центр инновационных медицинских технологий»
1237;Общество с ограниченной ответственностью «Консультативно-Диагностический Центр»
1238;Общество с ограниченной ответственностью «ЮниФарм»
1239;государственное бюджетное учреждение здравоохранения «Волгоградский областной клинический онкологический диспансер»
1240;"Общество с ограниченной ответственностью Клиника современных медицинских технологий ""Нейро-плюс"""
1241;Общество с ограниченной ответственностью «Нейро-клиника»
1242;Общество с ограниченной ответственностью «ЦСМ Клиника Больничная»
1243;"Общество с ограниченной ответственностью ""Вертеброневрология"""
1244;Общество с ограниченной ответственностью «МЕДИЦИНСКИЙ ЦЕНТР АТЛАС»
1245;Общество с ограниченной ответственностью «Центр медицинской профилактики «Доктор»
1246;Общество с ограниченной ответственностью «Международный институт психосоматического здоровья»
1247;Общество с ограниченной ответственностью «Клиника на Маросейке»
1248;Общество с ограниченной ответственностью Лечебно-профилактическое межрайонное учреждение «Смоленские клиники»
1249;Федеральное государственное бюджетное учреждение «Санкт-Петербургский многопрофильный центр» Министерства здравоохранения Российской Федерации
1250;Федеральное государственное бюджетное учреждение здравоохранения Санкт-Петербургская клиническая больница Российской академии наук
1251;Государственное автономное учреждение здравоохранения «Алексеевская центральная районная больница»
1252;государственное бюджетное учреждение здравоохранения Новосибирской области «Городская детская клиническая больница скорой медицинской помощи»
1253;Общество с ограниченной ответственностью «Балтийская медицина»
1254;Общество с ограниченной ответственностью  «Генезис»
1255;Общество с ограниченной ответственностью  «Куратор»
1256;Федеральное государственное бюджетное учреждение «Федеральный научно-клинический центр физико-химической медицины Федерального медико-биологического агентства»
1257;федеральное государственное бюджетное учреждение «Национальный медицинский исследовательский центр психиатрии и неврологии                          им. В.М. Бехтерева» Министерства здравоохранения Российской Федерации
1258;государственное бюджетное учреждение здравоохранения Ставропольского края «Труновская  районная больница»
1259;государственное бюджетное учреждение здравоохранения Московской области «Люберецкий кожно-венерологический диспансер»
1260;казенное учреждение здравоохранения Воронежской области                 «Воронежский областной клинический противотуберкулезный диспансер                                   им. Н.С. Похвисневой»
