ООО МарСель;2320159650;Управляющий Бондаренко Марина Михайловна;354000, Краснодарский край, г.Сочи, ул.Театральная, 4/6;;"MarSel07@fromru.com; infomarsel@bk.ru";(8622) 901851
ООО «Мастерстрой»;2311083853;Директор Бойко Иван Сергеевич;350051, Краснодарский край, г.Краснодар, ул.Орджиникидзе,46/ул.Красноармейская,32;;S.C.Masterstroi@mail.ru;2150245, 2150246, 2150247
ООО «МИС»;2315132011;Директор Широкорядов Михаил Владимирович;353900,    Краснодарский край, г.Новороссийск, ул.Свободы, 1;;mis14@bk.ru;(8617) 601445, 601447
ООО «Стройподрядчик-Юг»;2312025692;Генеральный директор Тараскин Василий Николаевич;350912, Краснодарский край, г.Краснодар, пос.Пашковский, ул.1 Мая, 71/3;www.modul-psk.ru;modul-psk@mail.ru;(861) 2277676
ОАО «Автобан»;2348000290;Генеральный директор Ради Сергей Валерьевич;353241, Краснодарский край, Северский район, п.Афипский, ул.Дорожная, 1;;avtoban@dor.avtoban.com;(86166) 60577, 2686000
ООО «Монотех»;2320090670;Директор Лешок Василий Степанович;354068, Краснодарский край, г.Сочи, ул. Донская, 10, офис 5ф;;teploimp@mail.ru;(8622) 2270032
ООО «Мормонтаж»;2315101831;Директор Кусакин Сергей Николаевич;353910, Краснодарский край, г. Новороссийск, ул.Суворовская, 71;;mormontazh@mail.ru;(8617) 601102
ООО «НПА»;2315147917;Генеральный директор Демирджан Диран Андреевич;353991, Краснодарский край, г.Новороссийск, п.Гайдук, Новороссийское шоссе, 17а;www.ooonpa.ru;nov-automat@mail.ru;(8617) 269004
ООО «Новошипстрой»;2315099413;Директор Штыкова Наталья Викторовна;353925, Краснодарский край, г.Новороссийск, ул.Южная, д. 9, пом. 5-6;;novoshipstroy@mail.ru;(8617) 77-00-79
ООО «НСМ»;2315123306;Директор Носков Алексей Анатольевич;353915, Краснодарский край, г.Новороссийск, ул. Прохорова, д. 1а;;ooo.NSM@mail.ru;(8617) 767761
ООО «Новый Город - СКД»;2320120558;Генеральный директор Лукич Ненад;354057, Краснодарский край, г.Сочи, ул.Тоннельная, 2Б;;newcity_CED@mail.ru;(8622) 2615889
ООО «Парфенон»;2312058306;Генеральный директор Афингендин Александр Маратович;350089, Краснодарский край, г.Краснодар, проспект Чекистов, 1;www.parfenon-ug.ru;parfenon-ug@mail.ru;(861) 2734603
ООО «Пищепромстрой»;2308069263;Директор Соколов Эдуард Исаевич;350000, Краснодарский край, г.Краснодар, ул.Красная, 113;;;(861) 2554927
ЗАО  «Порткомплектимпекс»;2315072500;Генеральный директор Ветров Алексей Николаевич;353900, Краснодарский край, г.Новороссийск, пр.Ленина, 37;;pki-nvrs@yandex.ru;(8617) 617977
ООО «ПРОМЫШЛЕННАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ»;5610067453;Директор Донченко Юрий Николаевич;354200, Краснодарский край, г.Сочи, ул.Партизанская, 6;;psksochi@mail.ru;(8622) 709412
ООО «ПУТЕВИ-ИНВЕСТ» Ужице;9909268996;Директор Цицварич  Лазар;31000, Республика Сербия, г.Ужице, ул.Николы Пашича, д.38;www.putevi.com;putevi.office@rambler.ru;(862) 2621317
АО «ПУТЕВИ» Ужице;9909075539;Директор Стаменич Владан;31000, Республика Сербия, г.Ужице, ул.Николы Пашича, д.38;www.putevi.com;putevi.office@rambler.ru;(495) 9375206
ООО «Радон»;2312137928;Директор Марченко Николай Николаевич;350020, Краснодарский край, г.Краснодар, ул.Коммунаров, 290, оф.33;;radon237@mail.ru, radon-@mail.ru;(861) 2375309, 89183453124
ООО «РОНД»;2304029301;Директор Крылов Олег Германович;353490, Краснодарский край, г.Геленджик, с.Дивноморское, ул.О.Кошевого, 30, кв.67;;ooorond@mail.ru;(86141) 64409
ЗАО «Росремстройсервис»;2320120565;Генеральный директор Евгеньев Николай Иванович;354000,   Краснодарский край, г.Сочи, ул.Конституции, д.18/В, офис 213;;;(8622) 644348
ЗАО «ПК «РУСТ»»;7022000889;Генеральный директор Перевалов Сергей Иванович;350020, Краснодарский край, г.Краснодар, ул.Одесская, 10;;;(861) 2159281
ООО «РУСТ-Неруд»;2308106050;Директор Вайтович Владислав Владимирович;350020, Краснодарский край, г.Краснодар, проезд 2-й Гаражный, 17;;rustkrasnodar@mail.ru;(861) 2159281
ООО «РСФ «РУСЬ-5»;2320052932;Директор Здрожай Василий Сергеевич;354003, Краснодарский край, г.Сочи, ул. Пластунская, 50/3, оф.9;;rus5-1995@mail.ru;(862) 268-03-81
ООО «СГЭМ-Геленджик»;2304042454;Директор Соколова  Марина Леонидовна;353460,   Краснодарский край, г.Геленджик, ул.Мостовая, 1;;;(86141) 32444
ООО «Символ»;2323019316;Генеральный директор Симашкевич Владимир Михайлович;353300, Краснодарский край, Абинский район, п.Ахтырский, ул.Шоферская, 4;;oooSimvol2@yandex.ru;(86150) 35296
ООО «СК «Кубань»;2308092569;Директор Алексеев Алексей Валерьевич;350000, Краснодарский край, г.Краснодар, ул.Северная, 324, литер К, помещение 2/3;;skkuban@skkuban.net;(861) 2553181
ООО «СК-ЮГ-Х»;2320146980;Директор Царгуш Олег Несторович;354000, Краснодарский край, г.Сочи, ул. Тоннельная  д.2.б;;sk-jug-h@mail.ru;(8622) 2270187
АО «СКМУ»;2312118594;Генеральный директор Данцигер Олег Романович;350021, Краснодарский край, г.Краснодар, ул.Трамвайная, 3/1;www.скму.рф;skmu@list.ru, skmu@inbox.ru;(861) 2313841
ООО СЛАВЯНСКНЕФТЕГАЗСТРОЙ;2349025709;Директор Тюшков Валерий Васильевич;353565, Краснодарский край, г.Славянск-на-Кубани, ул.Краснодарская, 577;;;(86146) 26502
ООО «СМУ «Краснодар»;2310107188;Генеральный директор Клещенко Юрий Александрович;350020, Краснодарский край, г.Краснодар, ул.Дзержинского, 8;www.gksmu-krasnodar.ru;ssmu-krasnodar@yandex.ru, smy-krasnodar@mail.ru;(861) 2152305
ООО  Строительно-монтажное управление-17;2312007238;Директор Бардачев Владимир Владимирович;350011, Краснодарский край, г.Краснодар, ул.Старокубанская, 6/1;;LAWSMY-17@mail.ru;(861) 2335354
ООО «СМУ-8»;2318033072;Директор Карапетян Арташес Геворкович;354200,   Краснодарский край, г.Сочи, Л-200, ул.Калараш, 127;;smu8ltd@mail.ru;(862) 2707174
ООО Строительно-монтажное управление;2310130483;Генеральный директор Солдатенков Александр Александрович;350000, Краснодарский край, г.Краснодар, ул.Орджоникидзе, 46 / ул.Красноармейская, 32;;;(861) 2748935
ООО «Сочитеплогазстройпроект»;2320073273;Директор Климов Александр Михайлович.;354000, Краснодарский край, г.Сочи, ул. Конституции, 18, офис 605;;stgsp@sochi.com;(8622) 264-35-86
ООО ПСФ «Спецфундаментстрой»;2304033379;Генеральный директор Литвинов Евгений Владимирович;353460, Краснодарский край, г.Геленджик, ул.Гоголя, д. 11а;;sfs@sfsg.ru;(861) 992-55-61
ООО «Стелла»;2370000168;Генеральный директор Должиков Роман Вячеславович;353565, Краснодарский край, г.Славянск-на-Кубани, ул.Краснодарская, 577;;;(86146) 26502
ООО «Строительные системы»;2304050053;Генеральный директор Шарафутдинов Равиль Рапилович;353460, Краснодарский край, г.Геленджик, ул.Мира, 23;;s-sistems@yandex.ru;(86141) 71100
ООО «СтройИнжиниринг»;2308138319;Генеральный директор Тесленко Роман Владимирович;350049, Краснодарский край, г.Краснодар, ул.Тургенева, 88/1;;mail@rosinteko.ru;(861) 2101501
ООО «Строймонолит»;2310037477;Директор Мананкин Сергей Николаевич;350020, Краснодарский край, г.Краснодар, ул.Одесская, 43;;stroj-05@mail.ru;(861) 2537191
ООО Стройтехносервис-Юг;2310023266;Директор Сорокин Виталий Евгеньевич;350010, Краснодарский край, г.Краснодар, ул.Зиповская, 3;;;(861) 2794567
ООО «СтройТЭК»;0107029612;Генеральный директор Кироянц Вартан Киропович;385140, Республика Адыгея, Тахтамукайский район, п.Яблоновский, ул.Ленина, 39 А/1, комн.15;;stroytec@mail.ru;(861) 2780118
ООО «ПТС «Таманский»;2352041010;Генеральный директор Ермин Антон Викторович;350000, Краснодарский край, г.Краснодар, ул.Калинина, д. 341/111, оф. 512;;pts-taman@mail.ru;(86148) 5-42-62
ООО «КТЭ-ТВЭЛ»;2312078870;Директор Ращупкин Александр Борисович;350057, Краснодарский край, г.Краснодар, проезд Аэропортовский, 1/4;;tvelkrasnodar@mail.ru;(861) 2277336
ООО «Теплоэнергетическая компания»;2337032892;Генеральный директор Жеребнев Александр Юрьевич;353380, Краснодарский край, Крымский район, г.Крымск, ул.Синева, 34;;;(86131) 21249
ЗАО фирма «Туапсестрой»;2322005656;Генеральный директор Пелихов Серегей Петрович;352800, Краснодарский край, г.Туапсе, ул.Свободы, 5/7;;tuapsestroy@tuapse.ru;(86167) 23773
ЗАО «МПСО «Шахтоспецстрой»;2320020680;Генеральный директор Бурылов Виктор Владимирович;354002, Краснодарский край, г.Сочи, ул.Бзугу, 4;www. Mpso-sss.ru;mpso_sss@sochi.ru;(862) 2681771, 2680440
ООО «Эльбор»;2302051206;Директор Бондаренко Владимир Федорович;352905, Краснодарский край, г.Армавир, ул.Советской Армии, д.208 в;;elbor_stroi@mail.ru;(86137) 72952
ООО «Энергострой - М»;2636051597;Генеральный директор с функциями главного инженера Мосесов Георгий Михайлович;355000, Ставропольский край, г.Ставрополь, ул.Руставели, 15;;energostroy_m@mail.ru;(8652) 240748
ООО «Югспец-монтаж»;2315111526;Генеральный директор Велигура Владимир Владимирович;109341, г.Москва, ул.Братиславская, д. 6, эт. 3, пом. 8;;;(8617) 269420
ООО Строительная корпорация ЮГСТРОЙИНВЕСТ;2320106578;Президент Глянцев Михаил Иванович;354000, Краснодарский край, г.Сочи, ул.Нагорная, 25;;Korpsochi@yandex.ru;(8622) 625871
ООО «Южгазстрой»;2309067406;Генеральный директор Александрина Ирина Валентиновна;350080, Краснодарский край, г.Краснодар, ул.Новороссийская, 71;;uggazstroy@inbox.ru;(861) 2329154
ООО «Южно-региональный строительный комплекс»;2312101343;Генеральный директор Мартынов Сергей Викторович;350088, Краснодарский край, г.Краснодар, ул.Сормовская, 191/1;;ursk2005@yandex.ru;(861) 2601161
ООО «ТКЦ  АМЗ «КАМА-КУБАНЬ»;2309007326;Директор Андреев Владислав Борисович;350012, Краснодарский край, г.Краснодар, ул.Красных Партизан, 2;;Kamakuban@gmail.com;(861) 2223453
ООО Центр-Строй;2308146670;Генеральный директор Грачев Александр Петрович;350051, Краснодарский край, г.Краснодар, ул.Клубная, 8;;;(861) 2153213
ООО «Атлант»;2301005260;Директор Эйриян Арсен Амазасбович;353440, Краснодарский край, г-к.Анапа, ул.Толстого, д.111 - г;;atlant@mail.kuban.ru;(86133) 2-04-01
ЗАО «НЦР»;2315004429;Генеральный директор Колосов Михаил Алексеевич;353901, Краснодарский край, г.Новороссийск, ул.Сакко и Ванцетти, д.23;www.novcemrem.com;NCR2004@mail.ru;(8617) 60-27-56
ООО «БЕЛЛАТРИКС»;2314017376;Генеральный директор Тарасов Андрей Петрович;350062, Краснодарский край, г. Краснодар, ул. Воровского, д. 233, комн. 28,29;;bellatriks@bk.ru,;89615192025, 89892619670, 88612156590
ООО «ПРИЛИВ»;2322015260;Конкурсный управляющий Фурсова Марина Валерьевна;352800, Краснодарский край, Туапсинский район, г.Туапсе, ул.Кошкина, 15А;;priliv-company@mail.ru;(86167) 57168
ООО СВ-САТУРН;2322015245;Генеральный директор Уйданов Алексей Владимирович;352800, Краснодарский край, г.Туапсе, ул.Кошкина, 15А;www.sv-saturn.ru;Sv_saturn@Tuapse.ru;(86167) 21064
ООО «СПЕЦСТРОЙ»;2322022789;Директор Шарун   Александр    Алексеевич;352800, Краснодарский край, г.Туапсе, ул.Сочинская, 24;;Specstroi2008@mail.ru;(86167) 24354
ООО «Трест-2»;2365012802;Конкурсный управляющий Котов Александр Александрович;352800, Краснодарский край, Туапсинский район, г.Туапсе, ул.Коммунистическая, 10;;trest-2@tuapse.ru;(86167) 30120
ООО «СТАЛЬСТРОЙ»;2322016739;Директор Шмелев Владимир Васильевич;352800, Краснодарский край, Туапсинский район, г.Туапсе, ул.Набережная, 14;;zmk-1@mail.ru;(86167) 29041
ООО «Идеал-2000»;2635077754;Директор Подпорина Ирина Анатольевна;355000, Ставропольский край, г.Ставрополь, пр. Кулакова, 47а;www.ideal-2000.com;ideal-2000@yandex.ru;(8652) 942161
ГУП ГУП СК УСМР;2635109759;Генеральный директор Новицкий Александр Валерьевич;355004, Ставропольский край, г.Ставрополь, ул.Осипенко, 10;;gupskusmr@mail.ru;(8652) 948309
ООО «ВИЗБАС-К»;2320086829;Директор Федоров Виталий Иванович;354055, Краснодарский край, г.Сочи, ул.Краснодонская, 71;;vizbas-k@mail.ru;(8622) 669626
ООО «Автодормостсервис»;2309023656;Директор Вострецова Татьяна Витальевна;350003, Краснодарский край, г.Краснодар, ул.имени Евдакии Бершанской, 349/5;;a_m_servis@mail.ru;8(928) 6668362
ООО «ПСК «СМУ-2»;2312015535;Генеральный директор Жук Александр Федорович;350040, Краснодарский край, г.Краснодар, ул.Таманская, 156;;psk-2@mail.ru;(861) 2393363
ООО «ЮСМ»;2319032089;Генеральный директор Мольков Дмитрий Вячеславович;354002, Краснодарский край, г.Сочи, пер.Карбышева, 5;;"molkov@usmsochi.com;";(8622) 336495, 89183044347
ООО «Югстройинвест»;2315115760;Генеральный директор Анцигин Валентин Владимирович;353900, Краснодарский край, г. Новороссийск, с. Цемдолина, ул. Космонавтов, 12;;dtv55@mail.ru;(8617) 210718
ООО «СМУ-12»;2311073887;Генеральный директор Анисимов Александр Дмитриевич;350072, Краснодарский край, г.Краснодар, ул.Ростовское шоссе, 22 б;www.SMU12.ru;ptosmu-12@mail.ru;(861) 2258543
ООО «Промстроймонтаж»;2320034637;Директор Яхновец Анатолий Иванович;354068, Краснодарский край, г.Сочи, ул.Тимирязева, 46/1;www.psm-sochi.ru;priem_promstroy@mail.ru;(8622) 620305
ООО Краснодархимстрой;2303021959;Генеральный директор Нехай Аскербий Ереджибович;352630, Краснодарский край, г.Белореченск, ул.Интернациональная, 20, оф.62;;krasnodarkhimstroy@yandex.ru;(86155) 36136
ООО «Фриз»;2303019491;Директор Золкин Константин Александрович;385228, Республика Адыгея, Теучежскй район, п.Тлюстенхабль, ул.Ленина, 21Б, оф.3;;belorafreez@rambler.ru;(86155) 27931
ООО ЮПК.Строй;2312144876;Директор Савченко Сергей Валерьевич;350018, Краснодарский край, г.Краснодар, ул.Текстильная, 9/2;;smp375@mail.ru;(861) 2310222
ООО «Союзстрой»;6167048586;Генеральный директор Нестеренко Евгений Сергеевич;346428, Ростовская область, г.Новочеркасск, ул.Кривошлыкова, 4а;www.soyzstroy.com;gabion@novoch.ru¶otdel@soyuzstroy.com¶office@soyuz;(86352) 49483
ООО «ТЕПЛЫЙ ДОМ»;2312081489;Директор Сидоренко Николай Николаевич;350058, Краснодарский край, г.Краснодар, ул.Старокубанская, 129, офис 1;;eplidom2009@rambler.ru;(861) 2340995
ООО Строительно-монтажная фирма «КАСПИЙ»;2315015283;Директор Бродский Валерий Аркадьевич;353997, Краснодарский край, г.Новороссийск, п.Южная Озерейка, ул.Свободы, д.63;;smfkaspiy@yandex.ru;(8617) 726398
ООО Строительная компания «ЮгСтройИнвест»;2635105056;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, 37;;;(8652) 550400
ООО Югэлектромонтаж;2301035177;Директор Иванов Роман Александрович;353440, Краснодарский край, г. Анапа, ул. Заводская, 44А;;ygel@list.ru;(86133) 55205
ООО «ПроектТехСтрой»;2635103644;Генеральный директор Копылов Андрей Анатольевич;355000, Ставропольский край, г.Ставрополь, ул.Доваторцев, 44А;;;(8652) 550400
ООО «СМУ-4»;2320000250;Генеральный директор Авджикян Андроник Сетракович;354068, Краснодарский край, г.Сочи, ул.Гагарина, 67А;;Smu_4@mail.ru;(862) 2985367, 2398370
ООО «Теплоком-1»;2309063151;Директор Поляковский Илья Зиновьевич;350059, Краснодарский край, г.Краснодар, ул.Школьная, 15/1;;teplokom-1@mail.ru;(861) 2746151
ООО Строительное управление-1 ЮгСтройИнвест;2635101647;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул.Голенева, 61;;;(8652) 550400
ООО СУ-2 ЮгСтройИнвест;2635110232;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, 37;;;(8652) 550400
ОАО «МЕХКОЛОННА № 62»;0106000240;Генеральный директор Черненко Андрей Николаевич;385132, Республика Адыгея, Тахтамукайский район, п.Энем, ул.Седина, 79;www.mk62.ru;admin-mk62@mail.ru;(87771) 42484
ООО «Градпроект»;6321063229;Директор Ардашев Дмитрий Николаевич;117624, г. Москва, ул. Венёвская, д.9, оф. 10;www.gradproekt.ru;kr_gradproekt@mail.ru;(861) 2340552
ООО ЛТД «Кубаньэлектромонтаж»;2353020534;Генеральный директор Коробкин Владимир Алексеевич;352705, Краснодарский край, г.Тимашевск, ул. Строителей, 1;;ooo-ltd@mail.ru;(86130) 50500
ООО Фирма «Сантехник»;2322022098;Директор Акимцев Алексей Васильевич;352800, Краснодарский край, г.Туапсе, ул.Гагарина, 7, оф.13;;stm99@list.ru;(86167) 20564
ООО «Академия безопасности»;2311093876;Генеральный директор Шеховцов Александр Александрович;350000, Краснодарский край, г.Краснодар, ул.Атарбекова, 5/1;;pmu04@mail.ru;(861) 2201234
ООО «Энергостроймонтажналадка»;2635059716;Директор Седых Людмила Викторовна;355037, Ставропольский край, г.Ставрополь, ул.Мусорского, 47Г;;esmn@esmn.ru;(8652) 944704
ООО «Альпсервис»;2631021630;Директор Богатырев Артур Мусраилович;357114, Ставропольский край, г.Невинномысск, ул.Северная, 6;;alpservis.54@mail.ru;(86554) 67202, 65797
ООО «РГ Строй»;2636042994;Генеральный директор Сезгин Бурак;355000, Ставропольский край, г.Ставрополь, ул.Лермонтова, 365;www.gardencitystav.ru;info@gardencitystav.ru;(8652) 561756
ООО «Южная Компания»;2635127966;Директор Панарин Анатолий Михайлович;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, 15/1. оф.438;;panarin.m@hotmail.com;(8652) 503377
ООО «КСМУ – 21 М»;2311110641;Директор Мишенькин Валерий Валентинович;350005, Краснодарский край, г.Краснодар, ул.Дзержинского, 98;;ksmu21m@mail.ru;(861) 2355984
ООО «Геленджик-снаб»;2304034365;Директор Немировский Геннадий Григорьевич;353477, Краснодарский край, г.Геленджик, ул.Солнцедарская, 2Д;;gelsnab@mail.ru, gelsnab1@mail.ru;(86141) 43889
ООО «ИНТЕРСТРОЙ»;7705676288;Генеральный директор Зотиков Александр Владимирович;115093,  г.Москва, 1-й Щипковский пер., 3;;interstroy@oteko.ru;(86148) 6-09-50
ОАО «Строительно-монтажное управление №22»;2317030368;Генеральный директор Канксиди Георгий Иванович;354340, Краснодарский край, г.Сочи, ул.Свердлова, 94;;smu22@inbox.ru;(8622) 410240
ООО «БАУПЛАСТ»;2312112909;Директор Долгов Борис Владимирович;350065, Краснодарский край, г.Краснодар, ул.Ессентукская, 8;;bauplast_buh@mail.ru;(861) 2785128
ООО «ЮгУниверсалСтрой»;2337029392;Директор Сурмалян Артур Шотаович;353380, Краснодарский край, г.Крымск, ул.Маршала Гречко, 12;;yus_pto@mail.ru;(86131) 43865
ООО «Строительно-монтажное управление № 89»;2310112075;Директор Суббота Сергей Петрович;350020, Краснодарский край, г.Краснодар, ул.Одесская, 48;;;(8918) 4356531
ООО «ЮТЭКС»;2310110790;Генеральный директор Тугуз Руслан Арамбиевич;385000, Республика Адыгея, г.Майкоп, ул. Крестьянская, 238,, оф. 46;;karina.marina73@gmail.com;(861) 2211553
ООО «Краснодарэлектрострой»;2311079504;Генеральный директор Олешкевич Валерий Борисович;350062, Краснодарский край, г.Краснодар, ул.Каляева, 261;;Krasnodar-el-stroi@yandex.ru;(861) 2206961
ООО «Стройнефтегаз»;2308105345;Генеральный директор Черников Евгений Алексеевич;350007, Краснодарский край, г.Краснодар, ул.Захарова, д.11;www.stroyneftegaz.ru;sng@stroyneftegaz.ru;(861) 2677735
"МУП  ""ВОДОКАНАЛ""";2633001291;Директор Евлахов Валерий Иванович;355029, Ставропольский край, г.Ставрополь, ул.Ленина, 456;www.water26.ru;vodokanal@mail.stv.ru;(8652) 562962
ООО «Прогресстрой»;2635086188;Генеральный директор Токов Шамиль Касымович;355029, Ставропольский край, г.Ставрополь, ул.Ленина, 456/2;;elite-st@yandex.ru;(8652) 565417
ООО «Эрцог»;2631007386;Директор Васильев Аркадий Вениаминович;357107, Ставропольский край, г.Невинномысск, ул.Низяева,1;http://ooo-ertsog.ru;ERTSOG64@mail.ru;(86554) 45044
ООО «Илия»;2634044114;Директор Вендин Александр Дмитриевич;355035, Ставропольский край, г.Ставрополь, ул.Коломийцева, 21;;;(8652) 948027
ООО «Таманьавтодорстрой»;2352044821;Генеральный директор Акименко Василий Григорьевич;353541, Краснодарский край, Темрюкский район, ст.Вышестеблиевская, ул.Застаничная, 1а;;fomin-66@mail.ru;(86148) 35230
ЗАО «БКЦ-Краснодар»;2310129801;Генеральный директор Хорошун Андрей Николаевич;350004, Краснодарский край, г.Краснодар, ул.Северная, 225;www.bcc.ru;office_krr@bcc.ru;(861) 2532253
ООО «Спецморстрой»;2317029161;Генеральный директор Белявский  Павел  Геннадьевич;354364, Краснодарский край, г.Сочи, ул.Эпроновская, 1;;epron8@yandex.ru;(862) 2474222
АО «Эридан»;2304006181;Генеральный директор Кесопуло Савелий Константинович;353460, Краснодарский край, г.Геленджик.;;cmy55@mail.ru;(86141) 71272
ЗАО «СПЕЦДОРРЕМСТРОЙ»;2315002460;Исполнительный директор Ужвенко Виктор Максимович;353900, Краснодарский край, г.Новороссийск, ул.Марата, 34;;sdrsnvrsk@mail.ru;(8617) 715669
ОАО «Краснодарнефтегазстрой»;2308005830;Генеральный директор Кулешов Юрий Николаевич;350020, Краснодарский край, г.Краснодар,ул.Гаражная, 71;;kngs@kngs.su;(861) 2752860
ООО «АН-Строй»;2311069930;Директор Черенков Кирилл Валерьевич;350020, Краснодарский край, г. Краснодар, ул. Одесская 43;;;(861) 2571066
ООО «Винсадский»;2618010365;Директор Марченко Татьяна Васильевна;357502, Ставропольский край, г. Пятигорск, ул. Пастухова, 24Б;;vinsad@list.ru;(87961) 63261
ООО ГК «СтройЭксперт»;2306030670;Директор Осморская Наталья Анатольевна;353680, Краснодарский край, г.Ейск, ул. Армавирская, 45, офис 317;;osmors17@rambler.ru;(86132) 36848
ООО «Инженерный сервисный центр»;2635113321;Генеральный директор Братков Максим Юрьевич;355000, Ставропольский край, г.Ставрополь, ул.Родосская, 2;;servis-st@mail.ru;(8652) 570442
ООО «КНГС – Подряд»;2308091029;Директор Кулешов Юрий Николаевич;350020, Краснодарский край, г.Краснодар, ул.Гаражная, 71;;;(861) 2752860
ООО «Климатические системы»;2315056018;Генеральный директор Кравченко Михаил Юрьевич;353900, Краснодарский край, г.Новороссийск, ул. Энгельса, 71;;climatsys@mail.ru;(8617) 630606
ООО «МАРК»;2315084921;Директор Терешков Николай Анатольевич;353902, Краснодарский край, г.Новороссийск, Сухумское шоссе, 76;www.mark-group.ru;ooomark@yandex.ru;(8617) 676783
ООО «ОТДЕЛСТРОЙ»;2320083360;Директор Панин  Анатолий  Николаевич;354065, Краснодарский край, г.Сочи, ул.Гагарина, д.72;;agarkova07@mail.ru;(862) 4480798
ООО «ПИК-СТАВ»;2634048278;Директор Кузнецов Сергей Семенович;355029, Ставропольский край, г.Ставрополь, ул.Ленина, 394, оф.34;www.podrjad.ru;Podrjadchik@yandex.ru;(865) 2358386
ООО «Ремстройпуть»;2305023479;Генеральный директор Молчанов Валерий Степанович;353290, Краснодарский край, г.Горячий Ключ, ул.Ярославского, 148;;rspf_nv@inbox.ru;(86159) 46187
ООО «СИК «Сан Сити»;2312157071;Директор Богданов Евгений Иванович;350080, Краснодарский край, г.Краснодар, ул.Уральская, 99;www.snct.ru;mail@snct.ru;8(909) 4619797
ООО СК «Синдика»;2309086896;Генеральный директор Тугуз Азмет Нальбиевич;350001, Краснодарский край, г.Краснодар, ул.Павлова, 8;;sksindika@ya.ru;(861) 2397809
ООО «Стройиндустрия»;2342017466;Генеральный директор Тырин Виктор Михайлович;352570, Краснодарский край, Мостовский район, п.Мостовской, мкр.Энергетиков, промзона;;stroin2010@mail.ru;(86192) 53845, 53858
ООО «Строймодерн»;2310037460;Директор Янец Николай Николаевич;350020, Краснодарский край, г. Краснодар, ул. Одесская 43;;;(861) 2571069
ООО «Стройподрядчик»;2310034388;Директор Поляков Вячеслав Григорьевич;350020, Краснодарский край, г. Краснодар, ул. Одесская 43;;;(861) 2571066
ООО «Стройресурс»;2634053119;Генеральный директор Богданов Александр Васильевич;355029, Ставропольский край, г. Ставрополь, ул. Индустриальная, 62 А;www.stroyresurs26.ru;str_stavropol@mail.ru;(8652) 951952
ООО «Стройсети»;2310035310;Директор Адеев Шакир Исрафилович;350020, Краснодарский край, г. Краснодар, ул. Одесская 43;;allabarkova@bk.ru;(861) 2571068
ООО «СтройСпецМонтаж»;2308151581;Генеральный директор Степанюк Андрей Анатольевич;350000, Краснодарский край, г. Краснодар, ул. Северная, 324, корп. Б;;StroiSpetsMontage@yandex.ru;(861) 2738313
ООО «Строй Спец Тех»;2310120196;Директор Балоян Станислав Левонович;350020, Краснодарский край, г.Краснодар, ул.Одесская, 43;;;(861) 2571067
ООО «Стройэлектрик»;2310034148;Директор Щукин Антон Владимирович;350020, Краснодарский край, г. Краснодар, ул. Одесская 43;;;(861) 2571064
ООО «Теплоэнергострой»;2312111158;Главный инженер Мерзляков Максим Витальевич;350062, Краснодарский край, г.Краснодар, ул.Каляева, 263;;tes-krasnodar@yandex.ru;(861) 2201945
ООО «ЭкоСтройСервис»;6140023866;Генеральный директор Саркисов Юрий Иванович;350089, Краснодарский край, г.Краснодар, ул. Платановый бульвар, 19/3;www.obvalu.net;ESS.kras@bk.ru;(861) 2618455
ООО «Южпромвентиляция»;2312026939;Директор Антонов Олег Александрович;350059, Краснодарский край, г.Краснодар, ул.Уральская, 114, литер А, пом.17;;ventel@mail.ru;(861) 2310941
ООО фирма «Аспект»;2636023085;Президент Дяденко Николай Сергеевич;355002, Ставропольский край, г.Ставрополь, ул.Лермонтова, 193-А;;aspect@mail.stv.ru;(8652) 358822
ООО «Сочитрансстрой»;2319031991;Генеральный директор Безруков Александр  Евгеньевич;354066, Краснодарский край, г.Сочи, ул.Калиновая, 30;;stb.sochi@mail.ru;(862) 2471828
ООО «Селена»;2634065690;Директор Семилова Елена Евгеньевна;355031, Ставропольский край, г.Ставрополь, ул.Серова, 472/1;;selena-katu@mail.ru;(8652) 240748
ОАО «Ювмонтажавтоматика»;2312018335;Генеральный директор Грек Инга Альбертовна;350075, Краснодарский край, г.Краснодар, ул.Селезнева, 16/1;;kras-uvma@mail.ru;(861) 2338498
ООО «Специнжстрой»;2320078722;Директор Афанасьев Александр Павлович;354000, Краснодарский край, г.Сочи, ул.Транспортная, 42;;s.i.stroi@mail.ru;(862) 2682080
ООО СКФ «Лев»;2618015934;Генеральный директор Эльбяков Леонид Дмитриевич;357600, Ставропольский край, г.Ессентуки, ул.Гоголя, 3;;scf-lev@mail.ru;(87934) 55115
ООО «ТЕХНОЛОГИИ БЕЗОПАСНОСТИ»;2308077730;Директор Кирин Дмитрий Николаевич;350015, Краснодарский край, г.Краснодар, ул.Промышленная, 33, лит.А, офис 70;www.t-save.ru;mail@t-save.ru;(861) 2354530
