Закрытое акционерное общество Производственное предприятие «Волкомпани»;6660089983;Директор Бессонов Дмитрий Эрикович;620095, Свердловская область, г. Екатеринбург, ул. Малышева, д. 101, оф. 553;www.volco.ru;common@volco.ru;(343) 264-16-82
Общество с ограниченной ответственностью «Дирекция Единого Заказчика»;6670018413;Директор Андрюков Борис Васильевич;620078, Свердловская область, г. Екатеринбург, ул.Педагогическая, д. 5А, оф. 201;;efes@efes.su, roslyakov@efes.su;(343) 378-86-88
Общество с ограниченной ответственностью «ДКС»;6670100185;Директор Краузе Николай Сергеевич;620135, Свердловская область, г. Екатеринбург, ул. Стачек, д. 55, оф. 329;;;(343) 231-12-95
Муниципальное казенное учреждение «Управление заказчика по строительству метрополитена и подземных сооружений»;6658296862;Директор Бакиров Валерий Рауэльевич;620077, Свердловская обл., г. Екатеринбург, ул. Володарского, д.3;;uralmetro@mail.ru;(343) 371-77-33
Общество с ограниченной ответственностью Производственно строительная фирма «НеоКрил»;6664084231;Генеральный директор Кагилев Олег Владимирович;620082, Свердловская область, г. Екатеринбург, ул. Чистая, д. 32;www.neokril.ru;neokril@mail.ru;(343) 233-59-50
Общество с ограниченной ответственностью «СпецСнаб»;6672162645;Директор Илюхин Максим Олегович;620082, Свердловская область, г. Екатеринбург, ул. Чистая, д. 32;;neokril@mail.ru;(343) 233-59-50
Общество с ограниченной ответственностью Строительная Компания «ВОСТОК-УРАЛ»;6674313385;Генеральный директор Шмидт Владимир Адамович;620073, Свердловская область, г. Екатеринбург, ул. Крестинского, д. 46, а, оф. 412;www.vostokural.ru;vostokural@mail.ru;(343) 382-04-77, 382-04-66
Открытое акционерное общество «Строительно-Монтажная техника»;6662010820;Директор Нестеров Дмитрий Анатольевич;620030, Свердловская область, г. Екатеринбург, ул. Климовская, д. 23;www.montech.ural.ru;montech.ural@mail.ru, uralarenda@e1.ru;(343) 341-62-02, 341-62-24
Общество с ограниченной ответственностью «Строительная компания Уралкомплект»;6664055417;Генеральный директор Хмелев Максим Александрович;620024, Свердловская область, г. Екатеринбург, ул. Бисертская, д. 1, оф. 31;;uralkomplekt97@mail.ru;(343) 216-78-58, 216-78-55
Общество с ограниченной ответственностью «Проектно-строительная компания «Анта»;6671152845;Директор Тимофеев Андрей Александрович;620149, Свердловская область, г. Екатеринбург, ул. Начдива Онуфриева, д. 24, корп. 2, 79;;psk-anta@e1.ru, visp21@e1.ru;(343) 356-65-15, 219-18-24
Общество с ограниченной ответственностью «Верхисетскстройпроект-21»;6661106173;Директор Белкина Татьяна Александровна;620034, Свердловская область, г. Екатеринбург, ул. Готвальда, д. 21, корп. 2, 3;www.visp21.ru;visp21@e1.ru;(343) 356-65-15, 356-65-16, 356-65-17
Закрытое акционерное общество «Наш дом»;6658024202;Генеральный директор Лекомцев Сергей Платонович;620043, Свердловская область, г. Екатеринбург, ул. Викулова, д. 59/1;;;(343) 232-96-51, 232-97-27
Общество с ограниченной ответственностью «Уралэнергостройкомплекс»;6674172945;Директор Антышев Виталий Владимирович;620073, Свердловская область, г. Екатеринбург, ул. Крестинского, д. 44, оф. 801а;www.e-complex.ru;info@e-complex.ru;(343) 211-71-11, 211-71-12, 211-70-70
Общество с ограниченной ответственностью «Стройкомплекс-I»;6671143343;Директор Черных Анатолий Николаевич;620102, Свердловская область, г. Екатеринбург, ул. Московская, д. 70, оф. 301;www.ck-i.sdrom.ru;ck-i@mail.ru;(343) 370-82-70, 290-43-22
Общество с ограниченной ответственностью «Металлайн»;6659065515;Директор Ашихмина Марина Мирославовна;620075, Свердловская область, г. Екатеринбург, ул. Мамина-Сибиряка, д. 52, 5 этаж;;;(343) 356-59-00, 356-59-01
Общество с ограниченной ответственностью «Уралбилдинг»;6672161747;Управляющий - индивидуальный предприниматель Василенко Алексей Викторович;620100, Свердловская область, г. Екатеринбург, ул. Ткачей, д. 25, этаж 7;www.uralbuilding.ru    уралбилдинг.рф;sekretar@uralbuilding.ru, uralbilding@mail.ru;(343) 288-22-77
Екатеринбургское муниципальное унитарное предприятие «Инженерная геодезия, раскопки и рекультивация земель»;6671186756;Директор Климцев Андрей Юрьевич;620014, Свердловская область, г. Екатеринбург, ул. Малышева, д. 31, г;www.igrir.ru;igrir@mail.ru;(343) 376-42-28, 376-42-35
Общество с ограниченной ответственностью «Климат Ком»;6673124353;Директор Желнин Евгений Леонидович;620088, Свердловская область, г. Екатеринбург, ул. Фестивальная, д. 4;www.klimat-kom.ru;klimat-kom@mail.ru;(343) 383-10-01, 345-12-86
Общество с ограниченной ответственностью Проектно-строительная компания «Уралмонолит»;6660130783;Генеральный директор Андреев Валерий Семенович;620075, Свердловская область, г. Екатеринбург, ул. Луначарского, д. 80, оф. 312;www.uralmonolit.ru;uralmonolit@mail.utnet.ru;(343) 350-70-63, 350-40-49
Общество с ограниченной ответственностью «СМУ Мастер»;6659180250;Директор Матвеев Александр Васильевич;620050, Свердловская область, г. Екатеринбург, ул. Техническая, д. 94, оф. 15;;smu-master@mail.ru;(343) 253-73-03
Общество с ограниченной ответственностью «Спецмонтажстрой»;6661097264;Директор Сосновских Павел Евгеньевич;620102, Свердловская область, г. Екатеринбург, ул. Ясная, д.1/3 а, оф. 46;www.specmontazhstroy.ru;;(343) 268-76-13, 216-89-11
Общество с ограниченной ответственностью «Ремстройкомплекс»;6671156617;Директор Теплов Василий Алексеевич;620142, Свердловская область, г. Екатеринбург, ул. Степана Разина, д. 51/1, 2;;sky18637@sky.ru;(343) 214-76-92
Общество с ограниченной ответственностью «Стройкомплект»;6670075500;Директор Раецкий Евгений Анатольевич;620028, Свердловская область, г. Екатеринбург, ул. Фролова, д. 29, оф. 13;;evgeny@stroykompl.ru;(343) 381-54-01, 381-54-02, 381-54-03
Общество с ограниченной ответственностью «Мета»;6663011738;Директор Тарлинская Лариса Олеговна;620017, Свердловская область, г. Екатеринбург, ул. Турбинная, д. 7;www.meta66.ru;meta-plus@ural.ru;(343) 263-79-81, 263-79-86, 263-79-82
Общество с ограниченной ответственностью «Климат Контроль»;6674229214;Директор Суханов Сергей Анатольевич;620014, Свердловская область, г. Екатеринбург, ул. Крестинского, д. 46, А, оф. 902;;suhanov@ccontrol.ru;(343) 220-12-20
Общество с ограниченной ответственностью «Фин-Инвест-Строй»;6659104274;Генеральный директор Пономарев Василий Павлович;620100, Свердловская область, г. Екатеринбург, ул. Сибирский тракт 1км., д. 8, 15;;nifontova@finpromco.ru podolyak@finpromco.ru;(343) 253-55-33, 253-53-35, 253-55-69
Общество с ограниченной ответственностью «Грань-сервис»;6672190882;Директор Мальцев Григорий Леонидович;620014, Свердловская область, г. Екатеринбург, ул. Народной Воли, д. 74/1;;;(343) 261-23-46, 262-87-40
Общество с ограниченной ответственностью «НОДИГ ВК»;6658330513;Директор Федякова Ольга Сергеевна;620028, Свердловская область, г. Екатеринбург, ул. Фролова, д. 27, 7;;nodig_vk@mail.ru;(343) 373-42-13
Общество с ограниченной ответственностью «Уральская индустриальная компания»;6673180566;Директор Черных Алексей Владимирович;620135, Свердловская область, г. Екатеринбург, ул. Стачек, д. 55, оф. 333;;yuk@inbox.ru, vks66@list.ru;(343) 372-61-82
Общество с ограниченной ответственностью «Строительная компания «АСТРА»;6671184269;Директор Стробыкин Денис Сергеевич;620109, Свердловская область, г. Екатеринбург, ул. Заводская, д. 45, д, оф. 401;www.astra-sk.ru;office@astra-sk.ru, personal@astra-sk.ru,;(343) 235-04-90, 242-44-62
Общество с ограниченной ответственностью «Спецстроймонтаж»;3666108394;Генеральный директор Сивков Андрей Анатольевич;620034, Свердловская область, г. Екатеринбург, ул. Бебеля, д. 17, оф. 202;;mgcural@tkural.ru;(343) 373-73-55
Общество с ограниченной ответственностью «МегаСтройКомплекс»;6659186767;Генеральный директор Левченко Андрей Васильевич;620050, Свердловская область, г. Екатеринбург, ул. Маневровая, д. 9, офис 402;;megastroykomp@mail.ru;(343) 344-35-31
Закрытое акционерное общество «Строительная компания «Регионстрой»;6658148053;Генеральный директор Попов Александр Викторович;620014, Свердловская область, г. Екатеринбург, ул. Папанина, д. 7, А, оф. 1;www.region-66.ru;ern@r-66.ru;(343) 371-09-91, 355-19-71
Общество с ограниченной ответственностью «Строительно-монтажное управление №25 «Уралмашстрой»;6670249530;Директор Шмырин Сергей Александрович;620137, Свердловская область, г. Екатеринбург, ул. Боровая, д. 29, оф. 3;;;(343) 286-07-95, 264-38-38, 264-38-40
Общество с ограниченной ответственностью «Еврострой-3000»;6659041360;Генеральный директор Белов Виктор Борисович;620014, Свердловская область, г. Екатеринбург, ул. Хомякова, д. 6, оф. 1;www.euro3000.ru;euro3000@bk.ru;(343) 228-26-83, 376-85-94
Общество с ограниченной ответственностью «Комтехстрой»;6652012560;Директор Миронов Евгений Иванович;620109, Свердловская область, г. Екатеринбург, ул. Ключевская, д. 12, оф. 11;www.komtexstroy.ru;Komtexstroy@isnet.ru;(343) 263-71-55
Общество с ограниченной ответственностью «Атомстройкомплекс-тепловодоснабжение»;6663072882;Директор Кочев Сергей Владимирович;620102, Свердловская область, г. Екатеринбург, ул. Белореченская, д.12А, оф.605;нет;ask-tvs@ru66.ru;(343) 233-71-20, 233-71-21
Общество с ограниченной ответственностью «СК «Ремэкс-М»;6674156118;Директор Попов Юрий Васильевич;620085, Свердловская область, г. Екатеринбург, бульвар Самоцветный, д. 6, оф. 286;;remeks@e1.ru, marina.remx@mail.ru;(343) 267-88-41, 267-91-34
Общество с ограниченной ответственностью «МЕАНДР»;6660046820;Генеральный директор Сыропятов Виктор Сергеевич, Исполнительный директор Уланов Евгений Анатольевич;624078, Свердловская область, г. Екатеринбург, ул. Комсомольская, д. 70/10;;meandr-ekb@mail.ru;(343) 261-73-91
Закрытое акционерное общество «Уралтвердосплав»;6663062355;Директор Жужгов Олег Викторович;620039, Свердловская область, г. Екатеринбург, ул. Машиностроителей, д. 55;www.urtvsp.ru;mail@urtvsp.ru, urist@urtvsp.ru;(343) 378-78-65
Общество с ограниченной ответственностью «Стройленд Лтд»;6670113152;Генеральный директор Царегородцев Юрий Иванович;620049, Свердловская область, г. Екатеринбург, ул. Первомайская, д. 90, оф. 38;;;(343) 355-71-32
Общество с ограниченной ответственностью «Строительно-промышленная фирма «Вест»;6659043060;Директор Ендрух Валентин Иванович;620050, Свердловская область, г. Екатеринбург, пр. Седова, д.26, кв. 78;;Endruh1@yandex.ru, cpfwest@yandex.ru;(343) 240-13-90, 240-87-33
Общество с ограниченной ответственностью «Строительная компания «СтройИнициатива»;6672144678;Директор Иванов Николай Алексеевич;620030, Свердловская область, г. Екатеринбург, ул. Карьерная, 2 (4эт.);www.sadav.ru;sadav@inbox.ru;(343) 310-17-00
Общество с ограниченной ответственностью «Стройрегион»;6672296705;Директор Михальченков Егор Владимирович;620026, Свердловская область, г. Екатеринбург, ул.Восточная, 84-9;;ooo-sr@bk.ru;(343) 385-34-34
Общество с ограниченной ответственностью «СВАЙТОР»;6670224649;Директор Ашихмина Марина Мирославовна;620075, Свердловская область, г. Екатеринбург, ул.Мамина-Сибиряка, д. 52;;info@metalline.ru, amm@metalline.ru;(343) 356-59-00
Общество с ограниченной ответственностью «Стройкомплекс (Екб)»;6660083727;Директор Клинов Сергей Владимирович;620075, Свердловская область, г. Екатеринбург, ул.Бажова, д.35-а, к. 1;;;(343) 253-16-20
Общество с ограниченной ответственностью «Механизация БИС»;6673171579;Директор Лобов Евгений Юрьевич;620014, Свердловская область, г. Екатеринбург, ул. Радищева, д. 31, к. 156;;bis-snab@k66.ru;(343) 245-66-66
Общество с ограниченной ответственностью «Спецтехмонтаж»;6674173177;Директор Казаков Игорь Александрович;620089, Свердловская область, г. Екатеринбург, ул.Крестинского, д.46 а, оф. 510;;;(343) 211-7111
Общество с ограниченной ответственностью «ГАЗ-СЕРВИС»;6671267973;Директор Тропин Эдуард Анатольевич;620026, Свердловская область, г. Екатеринбург, ул. Розы Люксембург, д. 79, кв. 32;www.gazs.ru;info@gazs.ru, alexander@gazs.ru, rma@gazs.ru;(343) 385-11-04, 385-14-04, 385-13-04
Общество с ограниченной ответственностью «Газстрой»;6664055470;И.о. генерального директора Рогозин Иван Викторович;620144, Свердловская область, г. Екатеринбург, ул. 8 Марта, д. 194, литер Б, оф. 308;;gazst@list.ru, m.rogozina@e1.ru;(343) 263-64-00
Общество с ограниченной ответственностью «Уралгрит-Строй»;6674232626;Директор Перевалова Надежда Владимировна;620010, Свердловская область, г. Екатеринбург, ул.Альпинистов, д. 57;www.uralgrit.ru;uralgrit@uralgrit.com;(343) 263-86-27
Общество с ограниченной ответственностью «Интерстрой»;6673201777;Директор Синельников Эдуард Викторович;620012, Свердловская область, г. Екатеринбург, ул. Калинина, д. 10;;stroy160609@yandex.ru;(343) 307-41-36, 307-41-34, 307-41-25, 307-41-26
Общество с ограниченной ответственностью «СТАЙМ-Урал»;6670039879;Директор Сыромятников Андрей Леонидович;620075, Свердловская область, г. Екатеринбург, ул. Карла Либкнехта, д.22, оф.310;www.staim-ural.ru;staim@bk.ru;(343) 378-71-82, 219-19-34
Закрытое акционерное общество «АРАНТА»;6661022237;Генеральный директор Валеев Мансур Галимзянович;620028, Свердловская область, г. Екатеринбург, ул. Татищева, д.84, оф. 2;;arantaplus@mail.ru, irisip@yandex.ru;(343) 381-51-25
Общество с ограниченной ответственностью «Спецмонтаж»;7451214706;Директор Гунствин Иван Петрович;454091, Челябинская область, г. Челябинск, ул. Могильникова, д. 171, кв. 23;;spm1@inbox.ru;(351) 268-26-91
Общество с ограниченной ответственностью «Торгово-строительная компания «КАРАТ-С»;6674131353;Директор Жунев Александр Борисович;620103, Свердловская область, г. Екатеринбург, ул. Санаторная, 35-41;;;(343) 375-16-40
Общество с ограниченной ответственностью «Уником Ресурс»;6659149317;Директор Балашов Владимир Александрович;620046, Свердловская область, г. Екатеринбург, ул. Завокзальная, д. 36, к. 3;www.unicomresurs@mail.ru;maribelk@r66.ru;(343) 368-38-43
Акционерное общество «Управляющая компания «Стандарт»;6671141360;Генеральный директор Круподеров Андрей Владимирович, Управляющий - индивидуальный предприниматель Ляшенко Игорь Иванович;620146, РОССИЯ, Свердловская область, г. Екатеринбург, ул. Начдива Онуфриева, д. 43, 2 этаж, каб. 24;www.ukstandart.ru;ukstandart731@mail.ru;(343) 243-09-03
Общество с ограниченной ответственностью «Среднеуральская строительная компания»;6659157300;Генеральный директор Михальский Владимир Васильевич;620107, Свердловская область, г.Екатеринбург, ул. Стрелочников, д. 41 а, оф. 701;www.ssk.ur.ru;ssk.ur@mail.ru, gragdanin74@mail.ru;(34368) 2-00-13, 2-00-28, (343) 228-00-08
Общество с ограниченной ответственностью Строительное управление «Астон»;6658342283;Директор Попова Нелли Николаевна;620028, Свердловская область, г. Екатеринбург, ул. Татищева, д.92, оф. 13;www.astongroup.ru;infoastongroup@yandex.ru;(343) 383-64-21, 383-60-55
Общество с ограниченной ответственностью «РСУ «Стройформат»;6670257838;Директор Адабашьян Игорь Григорьевич;620075, Свердловская область, г. Екатеринбург, ул. Мичурина, д.21, оф. 23;;stformat@epn.ru;(343) 379-00-48, 375-62-45
Общество с ограниченной ответственностью «Специализированное строительно-монтажное предприятие»;6629010011;Директор Ваулин Сергей Павлович;624131, Свердловская область, г. Новоуральск, ул. Джержинского, д.1, оф. 20;;s.p.vaulin@mail.ru;(34370) 4-33-50
Общество с ограниченной ответственностью «РСУ Урал-Нейва»;6629011488;Директор Родионов Николай Александроович;624130, Свердловская область, г. Новоуральск, пр. Автотранспортников, д.4, стр. 4;;un@novouralsk.ru;(34370) 2-51-33
Общество с ограниченной ответственностью «ОТДЕЛСТРОЙ»;6629008012;Директор Демченко Андрей Викторович;624130, Свердловская обл., г. Новоуральск, ул. Торговая, д. 6, к. 14;;q2q3q4@yandex.ru;(34370) 9-58-64
Общество с ограниченной ответственностью «Строительное предприятие-Арсенал»;6658298838;Директор Левин Владимир Николаевич;624130, Свердловская область, г. Новоуральск, б. Академика Кикоина, д. 16, оф. 4;;sp-arsenal@yandex.ru;(34370) 6-67-99
Общество с ограниченной ответственностью «Новоуральск-СтройКомплект»;6629010195;Директор Мельникова Наталия Борисовна;"624130, Свердловская область, г. Новоуральск, МУП ""ТСБ""  ВБК ул. Подгорная, д. 11, к.78";;natali-melnico@mail.ru;(34370) 6-42-73
Общество с ограниченной ответственностью «Паллада»;6629015884;Директор Дудин Константин Борисович;624130, Свердловская область, г. Новоуральск, пр. Стройиндустрии, д. 4, оф. 212;;pallada2003@inbox.ru;(34370) 6-91-29, 6-91-30
Общество с ограниченной ответственностью «Антей»;6629015813;Директор Семеновых Владимир Аркадьевич;624130, Свердловская область, г. Новоуральск, пр. Стройиндустрии, д. 4;;antey56@mail.ru;(34370) 2-50-14
Общество с ограниченной ответственностью «Инженерно-внедренческое предприятие «ЭСПОС»;6629010710;Директор Григорьев Павел Порфирьевич;624133, Свердловская область, г. Новоуральск, ул. Первомайская, д. 107, оф. 314;;espos@rambler.ru;(34370) 9-04-90
Общество с ограниченной ответственностью «Мастер»;6629016013;Директор Хадизянов Равиль Тавкельевич;624130, Свердловская область, г. Новоуральск, ул. Дудина, д. 17;;master162@yandex.ru;(34370) 3-66-83, 3-59-69
Общество с ограниченной ответственностью «Строительное предприятие Таватуй»;6629019166;Директор Постников Сергей Витальевич;624130, Свердловская область, г. Новоуральск, ул. Торговая, д. 6, оф. 6;;tavatuy.nv@mail.ru;(34370) 2-58-04, 2-54-42
Общество с ограниченной ответственностью «Новоуральскэлектромонтаж»;6629012643;Директор Степанов Сергей Элеонорович;624130, Свердловская область, г. Новоуральск, ул. Комсомольская, 8-Г;;director@novnem.ru;(34370) 2-38-17
Общество с ограниченной ответственностью «Частное охранное предприятие ТуКор»;6629008541;Директор Тупиченко Виктор Николаевич;624130, Свердловская область, г. Новоуральск, ул. Серова, 4;;tupitchenko_t@korvet-ural.ru, Mityunina_L@korvet-u;(34370) 3-39-42, 3-68-02
Общество с ограниченной ответственностью «Строительная Инвестиционная Фирма»;6621006327;Управляющий директор Серовиков Сергей Васильевич;624130, Свердловская область, г. Новоуральск, ул. Пионерская, д. 6;;;(34370) 3-16-33
Закрытое акционерное общество «Промстройэнерго»;6660132124;Генеральный директор Тиманович Владимир Петрович;620141, Свердловская область, г. Екатеринбург, ул. Уральская, д. 61, оф. 103;;pse@pm.convex.ru;(343) 383-40-86
Общество с ограниченной ответственностью Предприятие «ТрансСтройКомплект»;6670143100;Директор Лапшин Игорь Иванович;620049, Свердловская область, г. Екатеринбург, ул. Первомайская, д. 104, кв. 52;;tcc66@yandex.ru;(343) 344-09-57
Общество с ограниченной ответственностью «Монтажное предприятие «ЗИМ»;6674150589;Директор Зимин Владимир Витальевич;620024, Свердловская область, г. Екатеринбург, ул. Новинская, д. 1;;zim@etel.ru;(343) 295-70-15, 295-70-17
Общество с ограниченной ответственностью «Свердловскмостострой»;6658094827;Директор Ковалев Юрий Викторович;620034, Свердловская область, г. Екатеринбург, ул. Халтурина, д. 43А;;smosts66@mail.ru;(343) 376-11-65, 376-11-88 секретарь
Общество с ограниченной ответственностью «СУ-20»;6660128801;Директор Рылов Валерий Аркадьевич;620072, Свердловская обл., г. Екатеринбург, ул. Сыромолотова, д. 11-В, к. 42;;ekb-su20@sky.ru, ekb-su20@mail.ru;(343) 311-13-36, Галимов Роберт 219-18-75
Общество с ограниченной ответственностью «Спецэнергомонтаж»;6629009418;Директор Бобров Павел Алексеевич, Заместитель директора Койнов Вадим Анатольевич;624130, Свердловская область, г. Новоуральск, ул. Ленина, д. 92, оф. 16;;;(34370) 9-56-80
Общество с ограниченной ответственностью «Русско-Азиатская строительная компания»;6670186136;Директор Бельтюков Александр Аркадьевич;620137, Свердловская область, г. Екатеринбург, ул. Чекистов, д. 1, к. Б, оф. 6;www.rasco-ural.ru;2692693@bk.ru;(343) 216-05-86
Общество с ограниченной ответственностью «СК «Стройформат»;6670091283;Директор Адабашьян Игорь Григорьевич;620062, Свердловская область, г. Екатеринбург,ул. Генеральская, д. 15, офис 4;;stformat@epn.ru;(343) 379-00-48
Общество с ограниченной ответственностью «ТехноСтрой»;7203218245;Директор Глухов Сергей Васильевич;620049, Свердловская область, г. Екатеринбург, пер. Автоматики, д. 1, оф. 245;;nav-7575@mail.ru;(343) 379-08-58, 379-08-59
Общество с ограниченной ответственностью «Управляющая компания «Водоканалстрой»;6658347210;Директор Сазонов Сергей Сергеевич;620028, Свердлдовская область, г. Екатеринбург, ул. Татищева, д. 100, оф. 8;www.uk-vks.ru;vks66@list.ru;(343) 205-23-04, 205-23-05
Общество с ограниченной ответственностью Производственно-строительная компания «Механика 2»;6674130166;Директор Мезенцев Алексей Борисович;620097, Свердловская область, г. Екатеринбург, ул. Косарева, д. 91;;mexanika2@mail.ru;(343) 258-20-85
Общество с ограниченной ответственностью «Альтернатива»;6673138109;Директор Малков Михаил Витальевич;620012, Свердловскя обл., г. Екатеринбург, ул. Машиностроителей, д. 29, оф. 221;www.teplo96.ru;misha-r66@rambler.ru,   malkov.mv@gmail.com;(343) 368-87-68
Общество с ограниченной ответственностью «Технология-М»;5905005974;Директор Овсянников Олег Юрьевич;614095, Пермский край, г. Пермь, ул. Семченко, д. 9;;stcperm@mail.ru;(342) 227-88-59, 227-89-43
Общество с ограниченной ответственностью «СпецСтрой»;6659180910;Директор Сазонов Дмитрий Владимирович;620073, Свердловская область, г. Екатеринбург, ул. Крестинского, 44, 900;;specstroy.ekb@mail.ru, zhukkk3@rambler.ru;(343) 370-38-34
Общество с ограниченной ответственностью «Строительно-монтажное управление «НОВА-строй»;6671111920;Управляющий Бибиков Андрей Георгиевич;620072, Свердловская область, г. Екатеринбург, ул. 40 летия Комсомола, д. 34;www.smu-ns.ru;priem@nova-story.ru;(343) 215-99-00, 215-99-01
Закрытое акционерное общество «СП «БОЛИНГ»;6660017474;Генеральный директор Мохов Сергей Николаевич;620072, Свердловская область, г. Екатеринбург, ул. Рассветная, д. 13, оф. 2;www.sp-boling.ru;"sp-boling@sp-boling.ru
greg3@mail.ru";(343) 355-62-50
Общество с ограниченной ответственностью «УралСантехРегион»;6673158137;Директор Ерзуков Александр Анатольевич;620039, Свердловская область, г. Екатеринбург, ул. Машиностроителей, д. 67, оф. 4;;;(343) 338-03-35
Некоммерческий фонд «ФОНД ПОДДЕРЖКИ ПРЕДПРИНИМАТЕЛЬСТВА И РЕАЛИЗАЦИИ СОЦИАЛЬНО ЗНАЧИМЫХ ПРОГРАММ «СОДЕЙСТВИЕ»;6604014335;Президент Дейч Дмитрий Эдуардович;623702, Свердловская область, г. Березовский, ул. Мамина-Сибиряка, д. 5, оф. 81;;nfsb@mail.ru;(343) 371-18-61, 371-07-88
Общество с ограниченной ответственностью «Ремонтно-строительное управление 37»;6674100740;Директор Карманов Сергей Николаевич;620024, Свердловская область, г. Екатеринбург, ул. Бисертская, д. 29;;zev@gkkronwerk.ru, bva@gkkronwerk.ru;(343) 228-18-02, 228-18-03
Общество с ограниченной ответственностью «Уралремстрой»;6674221367;Директор Поздняков Александр Анатольевич;620085, Свердловская область, г. Екатеринбург, ул. Аптекарская, 47-А;;uralremstroy@bk.ru;(343) 216-38-84
Общество с ограниченной ответственностью «УралСтрой»;6673158120;Директор Ерзуков Александр Анатольевич;620039, Свердловская обл., г. Екатеринбург, ул. Машиностроителей, д. 67, оф. 4;;;(343) 388-03-35
Общество с ограниченной ответственностью «Управление Строительных Компаний - Регион»;6673158144;Генеральный директор Ерзуков Александр Анатольевич;620039, Свердловская обл., г. Екатеринбург, ул. Машиностроителей, д. 67, оф. 4;;rss.03@mail.ru;(343) 338-03-35
Общество с ограниченной ответственностью «РегионСтрой»;6673137786;Директор Топорков Александр Александрович;620039, Свердловская обл, г. Екатеринбург, ул. Машиностроителей, 67, оф. 4;;regionstroy09@bk.ru;(343) 338-03-35
Общество с ограниченной ответственностью «ЭДС»;6673161130;Директор Дронкин Сергей Николаевич;620012, г. Екатеринбург, ул. Авангардная, д. 13, оф. 18;;;(343) 325-95-37
Общество с ограниченной ответственностью «УГМК-Холдинг»;6606015817;Генеральный директор Козицын Андрей Анатольевич;624091, Свердловская обл., г. Верхняя Пышма, ул. Ленина, д. 1;www.ugmk.com;olga@ugmk.com;(34368) 9-62-30, 4-61-09
Общество с ограниченной ответственностью «Атлантис»;6670216782;Директор Валк Вениамин Григорьевич;620075, г. Екатеринбург, ул. Шевченко, д. 16, оф. 35;;atlanti07@mail.ru, mary200786@mail.ru;(343) 389-15-50, 350-15-18, 350-99-01
Общество с ограниченной ответственностью «Проектно-строительное предприятие «Геотон»;6674229077;Директор Абросимов Иван Николаевич;620024, Свердловская область, г. Екатеринбург, ул. Новинская, д. 1;;geoton_ek@mail.ru;(343) 378-97-32, 378-97-32
Общество с ограниченной ответственностью «Мега-Строй»;6671289060;Генеральный директор Гафуров Хуршед Гуломалиевич;620144, Свердловская обл., г. Екатеринбург, ул. Народной Воли, д. 19, литер а, офис 1014;;mega-stroy.ek@mail.ru;(343) 270-64-28, 270-64-29
Общество с ограниченной ответственностью «Промет»;6659105359;Генеральный директор Бакиров Сергей Ринатович;620027, г. Екатеринбург, ул. Свердлова, д. 64;;prometcom@mail.ru;(343) 264-22-50, 345-50-70
Общество с ограниченной ответственностью «Астра-Монолит»;6658291399;Директор Туманов Роман Павлович;620109, г. Екатеринбург, ул. Заводская, 45 д, офис 201;www.astra-sk.ru;monolit@astra-sk.ru, personal@astra-sk.ru.;(343) 205-11-16
Закрытое акционерное общество «Строительное управление-21»;6659137833;Председатель ликвидиционной комиссии Алиев Фарид Алифага оглы;620010, Свердловская область, г. Екатеринбург, ул. Черняховского, д. 71;нет;priem@su21.utss.ru, kadr@su21.utss.ru;(343) 272-33-19
Общество с ограниченной ответственностью «Терматика»;6671135374;Директор Перов Антон Сергеевич;620109, г. Екатеринбург, ул. Заводская, 45 д, оф. 309;www.astra-sk.ru;termatika@astra-sk.ru, ShagapEV@astra-sk.ru;(343) 351-10-31
Общество с ограниченной ответственностью «АВАНГАРДСТРОЙ»;6670003336;Директор Беляев Дмитрий Александрович;620092, Свердловская область, г. Екатеринбург, ул. Рассветная, д. 13 А, кв. 117;;astroy@mail.ru, julsanna@list.ru;(343) 253-18-20, 219-59-35
Закрытое акционерное общество «УралМедьСтрой»;6658169857;Генеральный директор Кочнев Александр Викторович;620014, Свердловская обл., г. Екатеринбург, ул. Октябрьской революции, д. 56;www.umstroy.ru;ums@umstroy.ru, kadr@umstroy.ru;(343) 344-28-40, 344-28-34
Общество с ограниченной ответственностью «Апогей Строй»;6670075098;Директор Лизнев Александр Андреевич;620072, г. Екатеринбург, ул. Сиреневый бульвар, д. 9, кв. 127;;kapitel2006@e1.ru;(343) 221-00-79
Общество с ограниченной ответственностью «ФундаментСтрой»;6674171846;Генеральный директор Будницкий Илья Евсеевич;620097, Свердловская обл., г. Екатеринбург, ул. Черняховского, д. 60, оф. Н2;;korzhy1@yandex.ru, blizkoe06@mail.ru;(343) 287-00-90, 287-00-91
Общество с ограниченной ответственностью «Ай-Ди Электромонтаж»;6670092209;Директор Гоголев Алексей Анатольевич;620075, Свердловская обл., г. Екатеринбург, ул. Мамина- Сибиряка, д. 101, пом. №468;www.idelectro.ru;dobovcev@idelectro.ru,   info@idelectro.ru;(343) 228-37-00, 228-02-28
Общество с ограниченной ответственностью «Строительно-Производственная Компания «КОРВЕТ»;6629013975;Директор Окинчиц Геннадий Сергеевич;624130, Свердловская обл., г. Новоуральск, ул. Серова, д. 4, оф. 201;;Erofeev_S@korvet-ural.ru, office@korvet-ural.ru;(34370) 3-35-40, 3-15-44, 3-05-42
